,id,smart1,smart2,smartL,summary_type,rouge-1,rouge-2,rouge-l,SummaCZS,SummaCZS_no_con,SummaConv
0,9880666126c7836dbe99b0b42becfee3dcab88cf,21.489341227507943,15.10111138592096,21.20643928478382,occams_summ_f,0.26315788974030474,0.02439023891433772,0.2105263107929364,0.304443359375,0.995849609375,0.9382890462875366
1,9880666126c7836dbe99b0b42becfee3dcab88cf,17.680038302994962,12.810701081115615,17.544048884411925,occams_gpt_summ,0.12121211628558332,0.028571423636735545,0.12121211628558332,-0.4254659016927083,0.3383687337239583,0.33859720826148987
2,9880666126c7836dbe99b0b42becfee3dcab88cf,21.68299998453579,16.049833004903533,21.144599454546217,gpt_gpt_summ,0.16216215716216234,0.02631578447714776,0.16216215716216234,-0.5678914388020834,0.3092244466145833,0.28344854712486267
3,9880666126c7836dbe99b0b42becfee3dcab88cf,15.887730080142653,11.361749638338457,15.503228200497551,gpt_a_summ,0.03225805970343464,0.0,0.03225805970343464,-0.6538314819335938,0.02072906494140625,0.3050419092178345
4,c24025591e20b5d21062d1a1ec8fbf4686b963b7,22.943422986118755,15.306749027530861,21.516333795575573,occams_summ_f,0.23529411268598627,0.025641020723209357,0.1764705832742216,0.052734375,0.99462890625,0.9822444319725037
5,c24025591e20b5d21062d1a1ec8fbf4686b963b7,32.62784719431912,20.806278371675752,32.0252669529291,occams_gpt_summ,0.39436619226343983,0.05263157400277054,0.36619717817893277,-0.4043731689453125,0.4864959716796875,0.416260302066803
6,c24025591e20b5d21062d1a1ec8fbf4686b963b7,38.32244144134578,27.62836536150224,37.24587702620551,gpt_gpt_summ,0.4776119353263533,0.13513513016800602,0.44776118905769663,0.239227294921875,0.6047566731770834,0.626075804233551
7,c24025591e20b5d21062d1a1ec8fbf4686b963b7,24.598590735981468,17.047318316819343,24.598590735981468,gpt_a_summ,0.21052631082794718,0.0,0.140350872231456,-0.48187255859375,0.21636962890625,0.34037142992019653
8,d80e6a3be826df05df00a87f49cc426fd597f085,24.268662715303456,15.677907112328265,24.268662715303456,occams_summ_f,0.2857142808163266,0.08333332836805586,0.2857142808163266,0.238525390625,0.995849609375,0.9506047964096069
9,d80e6a3be826df05df00a87f49cc426fd597f085,25.46668214066614,17.684042623439677,25.46668214066614,occams_gpt_summ,0.1728395013443074,0.0430107477581229,0.1728395013443074,-0.6883087158203125,0.0279998779296875,0.27826863527297974
10,d80e6a3be826df05df00a87f49cc426fd597f085,26.76663478176097,19.508869579648046,26.76663478176097,gpt_gpt_summ,0.2439024341701369,0.087912083014129,0.1951219463652589,0.16362508138020834,0.7509765625,0.5843948125839233
11,d80e6a3be826df05df00a87f49cc426fd597f085,23.455646289001056,17.42272971843241,23.179347333877526,gpt_a_summ,0.19047618557823143,0.022222217343210948,0.14285713795918387,0.024265289306640625,0.6897926330566406,0.5524692535400391
12,4cf51ce9372dff8ff7f44f098eab1c1d7569af7a,19.861885634892886,13.554286074328273,19.861885634892886,occams_summ_f,0.17283950117969835,0.022988500753072825,0.17283950117969835,0.42010498046875,0.994140625,0.906099259853363
13,4cf51ce9372dff8ff7f44f098eab1c1d7569af7a,20.06009933971032,13.405490191571001,20.06009933971032,occams_gpt_summ,0.14705881863754341,0.02816900925213334,0.14705881863754341,-0.09259796142578125,0.49242401123046875,0.4398825168609619
14,4cf51ce9372dff8ff7f44f098eab1c1d7569af7a,30.08872836736332,22.372548281021846,30.08872836736332,gpt_gpt_summ,0.26086956030245756,0.05479451566147538,0.23188405305608076,0.20630518595377603,0.6570701599121094,0.5272032618522644
15,4cf51ce9372dff8ff7f44f098eab1c1d7569af7a,22.701723304984224,15.41732620164454,22.482530688704035,gpt_a_summ,0.21874999523925792,0.02941175998269972,0.21874999523925792,0.1092542012532552,0.2827720642089844,0.3321799635887146
16,7551503e7e57bd519913b0df90ca1e80d5305b05,24.724131579051445,17.03549443568118,24.724131579051445,occams_summ_f,0.17647058334342575,0.0259740211165467,0.1176470539316611,0.6707356770833334,0.99462890625,0.9390860795974731
17,7551503e7e57bd519913b0df90ca1e80d5305b05,33.93590513364798,25.44098901491226,33.90671967324243,occams_gpt_summ,0.32786884747111,0.05882352442906617,0.2950819622252084,0.11576334635416667,0.7100830078125,0.681247353553772
18,7551503e7e57bd519913b0df90ca1e80d5305b05,22.892850064278797,14.701047465792762,22.892850064278797,gpt_gpt_summ,0.17857142357780628,0.0,0.14285713786352058,-0.130401611328125,0.482635498046875,0.355858713388443
19,7551503e7e57bd519913b0df90ca1e80d5305b05,31.795058075116717,23.25064213322507,31.795058075116717,gpt_a_summ,0.1481481431755832,0.06557376550389718,0.1481481431755832,-0.6099446614583334,0.20711263020833334,0.49018827080726624
